在多倍消耗模式下，各多倍策略pt收益从大到小排名

原始的全一倍排名506

说明：排名是按平均pt排从高到低
倍数分别为r1~r5使用的倍数
可获得pt为这一轮打完后预计获得的pt
消耗LP是这一轮消耗的LP
平均每LP获得pt就是前面两个数相除
可以在浏览器中使用Ctrl+F，在出现的输入框里输入你想要的倍数序列查看排名（格式：a,b,c,d,e，取值在1~4之间，逗号别省）

排名：255,倍数：3,3,1,4,4,可获得pt:7667,消耗LP:375,平均每LP获得pt:20.445333
排名：256,倍数：3,1,1,1,4,可获得pt:5111,消耗LP:250,平均每LP获得pt:20.444000
排名：257,倍数：2,2,1,2,3,可获得pt:5111,消耗LP:250,平均每LP获得pt:20.444000
排名：258,倍数：2,1,2,3,2,可获得pt:5111,消耗LP:250,平均每LP获得pt:20.444000
排名：259,倍数：1,3,1,3,2,可获得pt:5111,消耗LP:250,平均每LP获得pt:20.444000
排名：260,倍数：1,2,2,4,1,可获得pt:5111,消耗LP:250,平均每LP获得pt:20.444000
排名：261,倍数：3,2,3,3,4,可获得pt:7666,消耗LP:375,平均每LP获得pt:20.442667
排名：262,倍数：3,1,4,4,3,可获得pt:7666,消耗LP:375,平均每LP获得pt:20.442667
排名：263,倍数：2,4,2,3,4,可获得pt:7666,消耗LP:375,平均每LP获得pt:20.442667
排名：264,倍数：2,3,3,4,3,可获得pt:7666,消耗LP:375,平均每LP获得pt:20.442667
排名：265,倍数：2,3,4,2,4,可获得pt:7665,消耗LP:375,平均每LP获得pt:20.440000
排名：266,倍数：2,1,3,1,3,可获得pt:5110,消耗LP:250,平均每LP获得pt:20.440000
排名：267,倍数：1,4,4,3,3,可获得pt:7665,消耗LP:375,平均每LP获得pt:20.440000
排名：268,倍数：1,3,2,1,3,可获得pt:5110,消耗LP:250,平均每LP获得pt:20.440000
排名：269,倍数：1,2,3,2,2,可获得pt:5110,消耗LP:250,平均每LP获得pt:20.440000
排名：270,倍数：1,1,4,3,1,可获得pt:5110,消耗LP:250,平均每LP获得pt:20.440000
排名：271,倍数：4,1,3,4,4,可获得pt:8172,消耗LP:400,平均每LP获得pt:20.430000
排名：272,倍数：3,3,2,4,4,可获得pt:8172,消耗LP:400,平均每LP获得pt:20.430000
排名：273,倍数：3,2,4,3,4,可获得pt:8171,消耗LP:400,平均每LP获得pt:20.427500
排名：274,倍数：2,4,3,3,4,可获得pt:8171,消耗LP:400,平均每LP获得pt:20.427500
排名：275,倍数：2,3,4,4,3,可获得pt:8171,消耗LP:400,平均每LP获得pt:20.427500
排名：276,倍数：3,1,1,3,3,可获得pt:5617,消耗LP:275,平均每LP获得pt:20.425455
排名：277,倍数：2,2,1,4,2,可获得pt:5617,消耗LP:275,平均每LP获得pt:20.425455
排名：278,倍数：3,1,2,1,4,可获得pt:5616,消耗LP:275,平均每LP获得pt:20.421818
排名：279,倍数：2,3,1,1,4,可获得pt:5616,消耗LP:275,平均每LP获得pt:20.421818
排名：280,倍数：2,2,2,2,3,可获得pt:5616,消耗LP:275,平均每LP获得pt:20.421818
排名：281,倍数：2,1,3,3,2,可获得pt:5616,消耗LP:275,平均每LP获得pt:20.421818
排名：282,倍数：1,4,1,2,3,可获得pt:5616,消耗LP:275,平均每LP获得pt:20.421818
排名：283,倍数：1,3,2,3,2,可获得pt:5616,消耗LP:275,平均每LP获得pt:20.421818
排名：284,倍数：1,2,3,4,1,可获得pt:5616,消耗LP:275,平均每LP获得pt:20.421818
排名：285,倍数：2,1,4,1,3,可获得pt:5615,消耗LP:275,平均每LP获得pt:20.418182
排名：286,倍数：1,3,3,1,3,可获得pt:5615,消耗LP:275,平均每LP获得pt:20.418182
排名：287,倍数：1,2,4,2,2,可获得pt:5615,消耗LP:275,平均每LP获得pt:20.418182
排名：288,倍数：4,1,4,4,4,可获得pt:8677,消耗LP:425,平均每LP获得pt:20.416471
排名：289,倍数：3,3,3,4,4,可获得pt:8677,消耗LP:425,平均每LP获得pt:20.416471
排名：290,倍数：2,4,4,3,4,可获得pt:8676,消耗LP:425,平均每LP获得pt:20.414118
排名：291,倍数：3,2,1,2,4,可获得pt:6122,消耗LP:300,平均每LP获得pt:20.406667
排名：292,倍数：3,1,2,3,3,可获得pt:6122,消耗LP:300,平均每LP获得pt:20.406667
排名：293,倍数：2,3,1,3,3,可获得pt:6122,消耗LP:300,平均每LP获得pt:20.406667
排名：294,倍数：2,2,2,4,2,可获得pt:6122,消耗LP:300,平均每LP获得pt:20.406667
排名：295,倍数：1,4,1,4,2,可获得pt:6122,消耗LP:300,平均每LP获得pt:20.406667
排名：296,倍数：1,1,1,2,1,可获得pt:3061,消耗LP:150,平均每LP获得pt:20.406667
排名：297,倍数：3,3,4,4,4,可获得pt:9182,消耗LP:450,平均每LP获得pt:20.404444
排名：298,倍数：3,1,3,1,4,可获得pt:6121,消耗LP:300,平均每LP获得pt:20.403333
排名：299,倍数：2,3,2,1,4,可获得pt:6121,消耗LP:300,平均每LP获得pt:20.403333
排名：300,倍数：2,2,3,2,3,可获得pt:6121,消耗LP:300,平均每LP获得pt:20.403333
排名：301,倍数：2,1,4,3,2,可获得pt:6121,消耗LP:300,平均每LP获得pt:20.403333
排名：302,倍数：1,4,2,2,3,可获得pt:6121,消耗LP:300,平均每LP获得pt:20.403333
排名：303,倍数：1,3,3,3,2,可获得pt:6121,消耗LP:300,平均每LP获得pt:20.403333
排名：304,倍数：1,2,4,4,1,可获得pt:6121,消耗LP:300,平均每LP获得pt:20.403333
排名：305,倍数：1,3,4,1,3,可获得pt:6120,消耗LP:300,平均每LP获得pt:20.400000
排名：306,倍数：4,1,1,3,4,可获得pt:6628,消耗LP:325,平均每LP获得pt:20.393846
排名：307,倍数：3,2,1,4,3,可获得pt:6628,消耗LP:325,平均每LP获得pt:20.393846
排名：308,倍数：3,2,2,2,4,可获得pt:6627,消耗LP:325,平均每LP获得pt:20.390769
排名：309,倍数：3,1,3,3,3,可获得pt:6627,消耗LP:325,平均每LP获得pt:20.390769
排名：310,倍数：2,4,1,2,4,可获得pt:6627,消耗LP:325,平均每LP获得pt:20.390769
排名：311,倍数：2,3,2,3,3,可获得pt:6627,消耗LP:325,平均每LP获得pt:20.390769
排名：312,倍数：2,2,3,4,2,可获得pt:6627,消耗LP:325,平均每LP获得pt:20.390769
排名：313,倍数：1,4,2,4,2,可获得pt:6627,消耗LP:325,平均每LP获得pt:20.390769
排名：314,倍数：3,1,4,1,4,可获得pt:6626,消耗LP:325,平均每LP获得pt:20.387692
排名：315,倍数：2,3,3,1,4,可获得pt:6626,消耗LP:325,平均每LP获得pt:20.387692
排名：316,倍数：2,2,4,2,3,可获得pt:6626,消耗LP:325,平均每LP获得pt:20.387692
排名：317,倍数：1,4,3,2,3,可获得pt:6626,消耗LP:325,平均每LP获得pt:20.387692
排名：318,倍数：1,3,4,3,2,可获得pt:6626,消耗LP:325,平均每LP获得pt:20.387692
排名：319,倍数：4,1,2,3,4,可获得pt:7133,消耗LP:350,平均每LP获得pt:20.380000
排名：320,倍数：3,3,1,3,4,可获得pt:7133,消耗LP:350,平均每LP获得pt:20.380000
排名：321,倍数：3,2,2,4,3,可获得pt:7133,消耗LP:350,平均每LP获得pt:20.380000
排名：322,倍数：2,4,1,4,3,可获得pt:7133,消耗LP:350,平均每LP获得pt:20.380000
排名：323,倍数：3,2,3,2,4,可获得pt:7132,消耗LP:350,平均每LP获得pt:20.377143
排名：324,倍数：3,1,4,3,3,可获得pt:7132,消耗LP:350,平均每LP获得pt:20.377143
排名：325,倍数：2,4,2,2,4,可获得pt:7132,消耗LP:350,平均每LP获得pt:20.377143
排名：326,倍数：2,3,3,3,3,可获得pt:7132,消耗LP:350,平均每LP获得pt:20.377143
排名：327,倍数：2,2,4,4,2,可获得pt:7132,消耗LP:350,平均每LP获得pt:20.377143
排名：328,倍数：1,4,3,4,2,可获得pt:7132,消耗LP:350,平均每LP获得pt:20.377143
排名：329,倍数：1,2,1,1,2,可获得pt:3566,消耗LP:175,平均每LP获得pt:20.377143
排名：330,倍数：1,1,2,2,1,可获得pt:3566,消耗LP:175,平均每LP获得pt:20.377143
排名：331,倍数：2,3,4,1,4,可获得pt:7131,消耗LP:350,平均每LP获得pt:20.374286
排名：332,倍数：1,4,4,2,3,可获得pt:7131,消耗LP:350,平均每LP获得pt:20.374286
排名：333,倍数：4,2,1,4,4,可获得pt:7639,消耗LP:375,平均每LP获得pt:20.370667
排名：334,倍数：4,1,3,3,4,可获得pt:7638,消耗LP:375,平均每LP获得pt:20.368000
排名：335,倍数：3,3,2,3,4,可获得pt:7638,消耗LP:375,平均每LP获得pt:20.368000
排名：336,倍数：3,2,3,4,3,可获得pt:7638,消耗LP:375,平均每LP获得pt:20.368000
排名：337,倍数：2,4,2,4,3,可获得pt:7638,消耗LP:375,平均每LP获得pt:20.368000
排名：338,倍数：3,2,4,2,4,可获得pt:7637,消耗LP:375,平均每LP获得pt:20.365333
排名：339,倍数：2,4,3,2,4,可获得pt:7637,消耗LP:375,平均每LP获得pt:20.365333
排名：340,倍数：2,3,4,3,3,可获得pt:7637,消耗LP:375,平均每LP获得pt:20.365333
排名：341,倍数：1,4,4,4,2,可获得pt:7637,消耗LP:375,平均每LP获得pt:20.365333
排名：342,倍数：4,2,2,4,4,可获得pt:8144,消耗LP:400,平均每LP获得pt:20.360000
排名：343,倍数：3,4,1,4,4,可获得pt:8144,消耗LP:400,平均每LP获得pt:20.360000
排名：344,倍数：2,1,1,2,2,可获得pt:4072,消耗LP:200,平均每LP获得pt:20.360000
排名：345,倍数：1,2,1,3,1,可获得pt:4072,消耗LP:200,平均每LP获得pt:20.360000
排名：346,倍数：4,1,4,3,4,可获得pt:8143,消耗LP:400,平均每LP获得pt:20.357500
排名：347,倍数：3,3,3,3,4,可获得pt:8143,消耗LP:400,平均每LP获得pt:20.357500
排名：348,倍数：3,2,4,4,3,可获得pt:8143,消耗LP:400,平均每LP获得pt:20.357500
排名：349,倍数：2,4,3,4,3,可获得pt:8143,消耗LP:400,平均每LP获得pt:20.357500
排名：350,倍数：2,4,4,2,4,可获得pt:8142,消耗LP:400,平均每LP获得pt:20.355000
排名：351,倍数：1,2,2,1,2,可获得pt:4071,消耗LP:200,平均每LP获得pt:20.355000
排名：352,倍数：1,1,3,2,1,可获得pt:4071,消耗LP:200,平均每LP获得pt:20.355000
排名：353,倍数：4,2,3,4,4,可获得pt:8649,消耗LP:425,平均每LP获得pt:20.350588
排名：354,倍数：3,4,2,4,4,可获得pt:8649,消耗LP:425,平均每LP获得pt:20.350588
排名：355,倍数：3,3,4,3,4,可获得pt:8648,消耗LP:425,平均每LP获得pt:20.348235
排名：356,倍数：2,4,4,4,3,可获得pt:8648,消耗LP:425,平均每LP获得pt:20.348235
排名：357,倍数：2,1,1,4,1,可获得pt:4578,消耗LP:225,平均每LP获得pt:20.346667
排名：358,倍数：4,2,4,4,4,可获得pt:9154,消耗LP:450,平均每LP获得pt:20.342222
排名：359,倍数：3,4,3,4,4,可获得pt:9154,消耗LP:450,平均每LP获得pt:20.342222
排名：360,倍数：2,2,1,1,3,可获得pt:4577,消耗LP:225,平均每LP获得pt:20.342222
排名：361,倍数：2,1,2,2,2,可获得pt:4577,消耗LP:225,平均每LP获得pt:20.342222
排名：362,倍数：1,3,1,2,2,可获得pt:4577,消耗LP:225,平均每LP获得pt:20.342222
排名：363,倍数：1,2,2,3,1,可获得pt:4577,消耗LP:225,平均每LP获得pt:20.342222
排名：364,倍数：1,2,3,1,2,可获得pt:4576,消耗LP:225,平均每LP获得pt:20.337778
排名：365,倍数：1,1,4,2,1,可获得pt:4576,消耗LP:225,平均每LP获得pt:20.337778
排名：366,倍数：3,4,4,4,4,可获得pt:9659,消耗LP:475,平均每LP获得pt:20.334737
排名：367,倍数：3,1,1,2,3,可获得pt:5083,消耗LP:250,平均每LP获得pt:20.332000
排名：368,倍数：2,2,1,3,2,可获得pt:5083,消耗LP:250,平均每LP获得pt:20.332000
排名：369,倍数：2,1,2,4,1,可获得pt:5083,消耗LP:250,平均每LP获得pt:20.332000
排名：370,倍数：1,3,1,4,1,可获得pt:5083,消耗LP:250,平均每LP获得pt:20.332000
排名：371,倍数：2,2,2,1,3,可获得pt:5082,消耗LP:250,平均每LP获得pt:20.328000
排名：372,倍数：2,1,3,2,2,可获得pt:5082,消耗LP:250,平均每LP获得pt:20.328000
排名：373,倍数：1,4,1,1,3,可获得pt:5082,消耗LP:250,平均每LP获得pt:20.328000
排名：374,倍数：1,3,2,2,2,可获得pt:5082,消耗LP:250,平均每LP获得pt:20.328000
排名：375,倍数：1,2,3,3,1,可获得pt:5082,消耗LP:250,平均每LP获得pt:20.328000
排名：376,倍数：1,2,4,1,2,可获得pt:5081,消耗LP:250,平均每LP获得pt:20.324000
排名：377,倍数：3,1,1,4,2,可获得pt:5589,消耗LP:275,平均每LP获得pt:20.323636
排名：378,倍数：3,2,1,1,4,可获得pt:5588,消耗LP:275,平均每LP获得pt:20.320000
排名：379,倍数：3,1,2,2,3,可获得pt:5588,消耗LP:275,平均每LP获得pt:20.320000
排名：380,倍数：2,3,1,2,3,可获得pt:5588,消耗LP:275,平均每LP获得pt:20.320000
排名：381,倍数：2,2,2,3,2,可获得pt:5588,消耗LP:275,平均每LP获得pt:20.320000
排名：382,倍数：2,1,3,4,1,可获得pt:5588,消耗LP:275,平均每LP获得pt:20.320000
排名：383,倍数：1,4,1,3,2,可获得pt:5588,消耗LP:275,平均每LP获得pt:20.320000
排名：384,倍数：1,3,2,4,1,可获得pt:5588,消耗LP:275,平均每LP获得pt:20.320000
排名：385,倍数：2,2,3,1,3,可获得pt:5587,消耗LP:275,平均每LP获得pt:20.316364
排名：386,倍数：2,1,4,2,2,可获得pt:5587,消耗LP:275,平均每LP获得pt:20.316364
排名：387,倍数：1,4,2,1,3,可获得pt:5587,消耗LP:275,平均每LP获得pt:20.316364
排名：388,倍数：1,3,3,2,2,可获得pt:5587,消耗LP:275,平均每LP获得pt:20.316364
排名：389,倍数：1,2,4,3,1,可获得pt:5587,消耗LP:275,平均每LP获得pt:20.316364
排名：390,倍数：4,1,1,2,4,可获得pt:6094,消耗LP:300,平均每LP获得pt:20.313333
排名：391,倍数：3,2,1,3,3,可获得pt:6094,消耗LP:300,平均每LP获得pt:20.313333
排名：392,倍数：3,1,2,4,2,可获得pt:6094,消耗LP:300,平均每LP获得pt:20.313333
排名：393,倍数：2,3,1,4,2,可获得pt:6094,消耗LP:300,平均每LP获得pt:20.313333
排名：394,倍数：3,2,2,1,4,可获得pt:6093,消耗LP:300,平均每LP获得pt:20.310000
排名：395,倍数：3,1,3,2,3,可获得pt:6093,消耗LP:300,平均每LP获得pt:20.310000
排名：396,倍数：2,4,1,1,4,可获得pt:6093,消耗LP:300,平均每LP获得pt:20.310000
排名：397,倍数：2,3,2,2,3,可获得pt:6093,消耗LP:300,平均每LP获得pt:20.310000
排名：398,倍数：2,2,3,3,2,可获得pt:6093,消耗LP:300,平均每LP获得pt:20.310000
排名：399,倍数：2,1,4,4,1,可获得pt:6093,消耗LP:300,平均每LP获得pt:20.310000
排名：400,倍数：1,4,2,3,2,可获得pt:6093,消耗LP:300,平均每LP获得pt:20.310000
排名：401,倍数：1,3,3,4,1,可获得pt:6093,消耗LP:300,平均每LP获得pt:20.310000
排名：402,倍数：4,1,1,4,3,可获得pt:6600,消耗LP:325,平均每LP获得pt:20.307692
排名：403,倍数：2,2,4,1,3,可获得pt:6092,消耗LP:300,平均每LP获得pt:20.306667
排名：404,倍数：1,4,3,1,3,可获得pt:6092,消耗LP:300,平均每LP获得pt:20.306667
排名：405,倍数：1,3,4,2,2,可获得pt:6092,消耗LP:300,平均每LP获得pt:20.306667
排名：406,倍数：4,1,2,2,4,可获得pt:6599,消耗LP:325,平均每LP获得pt:20.304615
排名：407,倍数：3,3,1,2,4,可获得pt:6599,消耗LP:325,平均每LP获得pt:20.304615
排名：408,倍数：3,2,2,3,3,可获得pt:6599,消耗LP:325,平均每LP获得pt:20.304615
排名：409,倍数：3,1,3,4,2,可获得pt:6599,消耗LP:325,平均每LP获得pt:20.304615
排名：410,倍数：2,4,1,3,3,可获得pt:6599,消耗LP:325,平均每LP获得pt:20.304615
排名：411,倍数：2,3,2,4,2,可获得pt:6599,消耗LP:325,平均每LP获得pt:20.304615
排名：412,倍数：3,2,3,1,4,可获得pt:6598,消耗LP:325,平均每LP获得pt:20.301538
排名：413,倍数：3,1,4,2,3,可获得pt:6598,消耗LP:325,平均每LP获得pt:20.301538
排名：414,倍数：2,4,2,1,4,可获得pt:6598,消耗LP:325,平均每LP获得pt:20.301538
排名：415,倍数：2,3,3,2,3,可获得pt:6598,消耗LP:325,平均每LP获得pt:20.301538
排名：416,倍数：2,2,4,3,2,可获得pt:6598,消耗LP:325,平均每LP获得pt:20.301538
排名：417,倍数：1,4,3,3,2,可获得pt:6598,消耗LP:325,平均每LP获得pt:20.301538
排名：418,倍数：1,3,4,4,1,可获得pt:6598,消耗LP:325,平均每LP获得pt:20.301538
排名：419,倍数：4,2,1,3,4,可获得pt:7105,消耗LP:350,平均每LP获得pt:20.300000
排名：420,倍数：4,1,2,4,3,可获得pt:7105,消耗LP:350,平均每LP获得pt:20.300000
排名：421,倍数：3,3,1,4,3,可获得pt:7105,消耗LP:350,平均每LP获得pt:20.300000
排名：422,倍数：1,4,4,1,3,可获得pt:6597,消耗LP:325,平均每LP获得pt:20.298462
排名：423,倍数：4,1,3,2,4,可获得pt:7104,消耗LP:350,平均每LP获得pt:20.297143
排名：424,倍数：3,3,2,2,4,可获得pt:7104,消耗LP:350,平均每LP获得pt:20.297143
排名：425,倍数：3,2,3,3,3,可获得pt:7104,消耗LP:350,平均每LP获得pt:20.297143
排名：426,倍数：3,1,4,4,2,可获得pt:7104,消耗LP:350,平均每LP获得pt:20.297143
排名：427,倍数：2,4,2,3,3,可获得pt:7104,消耗LP:350,平均每LP获得pt:20.297143
排名：428,倍数：2,3,3,4,2,可获得pt:7104,消耗LP:350,平均每LP获得pt:20.297143
排名：429,倍数：3,2,4,1,4,可获得pt:7103,消耗LP:350,平均每LP获得pt:20.294286
排名：430,倍数：2,4,3,1,4,可获得pt:7103,消耗LP:350,平均每LP获得pt:20.294286
排名：431,倍数：2,3,4,2,3,可获得pt:7103,消耗LP:350,平均每LP获得pt:20.294286
排名：432,倍数：1,4,4,3,2,可获得pt:7103,消耗LP:350,平均每LP获得pt:20.294286
排名：433,倍数：4,2,2,3,4,可获得pt:7610,消耗LP:375,平均每LP获得pt:20.293333
排名：434,倍数：4,1,3,4,3,可获得pt:7610,消耗LP:375,平均每LP获得pt:20.293333
排名：435,倍数：3,4,1,3,4,可获得pt:7610,消耗LP:375,平均每LP获得pt:20.293333
排名：436,倍数：3,3,2,4,3,可获得pt:7610,消耗LP:375,平均每LP获得pt:20.293333
排名：437,倍数：4,1,4,2,4,可获得pt:7609,消耗LP:375,平均每LP获得pt:20.290667
排名：438,倍数：3,3,3,2,4,可获得pt:7609,消耗LP:375,平均每LP获得pt:20.290667
排名：439,倍数：3,2,4,3,3,可获得pt:7609,消耗LP:375,平均每LP获得pt:20.290667
排名：440,倍数：2,4,3,3,3,可获得pt:7609,消耗LP:375,平均每LP获得pt:20.290667
排名：441,倍数：2,3,4,4,2,可获得pt:7609,消耗LP:375,平均每LP获得pt:20.290667
排名：442,倍数：4,3,1,4,4,可获得pt:8116,消耗LP:400,平均每LP获得pt:20.290000
排名：443,倍数：2,4,4,1,4,可获得pt:7608,消耗LP:375,平均每LP获得pt:20.288000
排名：444,倍数：4,2,3,3,4,可获得pt:8115,消耗LP:400,平均每LP获得pt:20.287500
排名：445,倍数：4,1,4,4,3,可获得pt:8115,消耗LP:400,平均每LP获得pt:20.287500
排名：446,倍数：3,4,2,3,4,可获得pt:8115,消耗LP:400,平均每LP获得pt:20.287500
排名：447,倍数：3,3,3,4,3,可获得pt:8115,消耗LP:400,平均每LP获得pt:20.287500
排名：448,倍数：3,3,4,2,4,可获得pt:8114,消耗LP:400,平均每LP获得pt:20.285000
排名：449,倍数：2,4,4,3,3,可获得pt:8114,消耗LP:400,平均每LP获得pt:20.285000
排名：450,倍数：4,3,2,4,4,可获得pt:8621,消耗LP:425,平均每LP获得pt:20.284706
排名：451,倍数：4,2,4,3,4,可获得pt:8620,消耗LP:425,平均每LP获得pt:20.282353
排名：452,倍数：3,4,3,3,4,可获得pt:8620,消耗LP:425,平均每LP获得pt:20.282353
排名：453,倍数：3,3,4,4,3,可获得pt:8620,消耗LP:425,平均每LP获得pt:20.282353
排名：454,倍数：4,3,3,4,4,可获得pt:9126,消耗LP:450,平均每LP获得pt:20.280000
排名：455,倍数：3,4,4,3,4,可获得pt:9125,消耗LP:450,平均每LP获得pt:20.277778
排名：456,倍数：4,3,4,4,4,可获得pt:9631,消耗LP:475,平均每LP获得pt:20.275789
排名：457,倍数：4,2,1,4,3,可获得pt:7077,消耗LP:350,平均每LP获得pt:20.220000
排名：458,倍数：4,1,1,3,3,可获得pt:6066,消耗LP:300,平均每LP获得pt:20.220000
排名：459,倍数：3,2,1,4,2,可获得pt:6066,消耗LP:300,平均每LP获得pt:20.220000
排名：460,倍数：3,1,1,3,2,可获得pt:5055,消耗LP:250,平均每LP获得pt:20.220000
排名：461,倍数：2,2,1,4,1,可获得pt:5055,消耗LP:250,平均每LP获得pt:20.220000
排名：462,倍数：2,1,1,3,1,可获得pt:4044,消耗LP:200,平均每LP获得pt:20.220000
排名：463,倍数：4,4,1,4,4,可获得pt:8593,消耗LP:425,平均每LP获得pt:20.218824
排名：464,倍数：4,3,1,3,4,可获得pt:7582,消耗LP:375,平均每LP获得pt:20.218667
排名：465,倍数：4,2,2,4,3,可获得pt:7582,消耗LP:375,平均每LP获得pt:20.218667
排名：466,倍数：3,4,1,4,3,可获得pt:7582,消耗LP:375,平均每LP获得pt:20.218667
排名：467,倍数：4,2,1,2,4,可获得pt:6571,消耗LP:325,平均每LP获得pt:20.218462
排名：468,倍数：4,1,2,3,3,可获得pt:6571,消耗LP:325,平均每LP获得pt:20.218462
排名：469,倍数：3,3,1,3,3,可获得pt:6571,消耗LP:325,平均每LP获得pt:20.218462
排名：470,倍数：3,2,2,4,2,可获得pt:6571,消耗LP:325,平均每LP获得pt:20.218462
排名：471,倍数：2,4,1,4,2,可获得pt:6571,消耗LP:325,平均每LP获得pt:20.218462
排名：472,倍数：4,1,1,1,4,可获得pt:5560,消耗LP:275,平均每LP获得pt:20.218182
排名：473,倍数：3,2,1,2,3,可获得pt:5560,消耗LP:275,平均每LP获得pt:20.218182
排名：474,倍数：3,1,2,3,2,可获得pt:5560,消耗LP:275,平均每LP获得pt:20.218182
排名：475,倍数：2,3,1,3,2,可获得pt:5560,消耗LP:275,平均每LP获得pt:20.218182
排名：476,倍数：2,2,2,4,1,可获得pt:5560,消耗LP:275,平均每LP获得pt:20.218182
排名：477,倍数：1,4,1,4,1,可获得pt:5560,消耗LP:275,平均每LP获得pt:20.218182
排名：478,倍数：4,4,2,4,4,可获得pt:9098,消耗LP:450,平均每LP获得pt:20.217778
排名：479,倍数：3,1,1,1,3,可获得pt:4549,消耗LP:225,平均每LP获得pt:20.217778
排名：480,倍数：2,2,1,2,2,可获得pt:4549,消耗LP:225,平均每LP获得pt:20.217778
排名：481,倍数：2,1,2,3,1,可获得pt:4549,消耗LP:225,平均每LP获得pt:20.217778
排名：482,倍数：1,3,1,3,1,可获得pt:4549,消耗LP:225,平均每LP获得pt:20.217778
排名：483,倍数：4,3,2,3,4,可获得pt:8087,消耗LP:400,平均每LP获得pt:20.217500
排名：484,倍数：4,2,3,4,3,可获得pt:8087,消耗LP:400,平均每LP获得pt:20.217500
排名：485,倍数：3,4,2,4,3,可获得pt:8087,消耗LP:400,平均每LP获得pt:20.217500
排名：486,倍数：4,2,2,2,4,可获得pt:7076,消耗LP:350,平均每LP获得pt:20.217143
排名：487,倍数：4,1,3,3,3,可获得pt:7076,消耗LP:350,平均每LP获得pt:20.217143
排名：488,倍数：3,4,1,2,4,可获得pt:7076,消耗LP:350,平均每LP获得pt:20.217143
排名：489,倍数：3,3,2,3,3,可获得pt:7076,消耗LP:350,平均每LP获得pt:20.217143
排名：490,倍数：3,2,3,4,2,可获得pt:7076,消耗LP:350,平均每LP获得pt:20.217143
排名：491,倍数：2,4,2,4,2,可获得pt:7076,消耗LP:350,平均每LP获得pt:20.217143
排名：492,倍数：2,1,1,1,2,可获得pt:3538,消耗LP:175,平均每LP获得pt:20.217143
排名：493,倍数：1,2,1,2,1,可获得pt:3538,消耗LP:175,平均每LP获得pt:20.217143
排名：494,倍数：4,4,3,4,4,可获得pt:9603,消耗LP:475,平均每LP获得pt:20.216842
排名：495,倍数：4,1,2,1,4,可获得pt:6065,消耗LP:300,平均每LP获得pt:20.216667
排名：496,倍数：3,3,1,1,4,可获得pt:6065,消耗LP:300,平均每LP获得pt:20.216667
排名：497,倍数：3,2,2,2,3,可获得pt:6065,消耗LP:300,平均每LP获得pt:20.216667
排名：498,倍数：3,1,3,3,2,可获得pt:6065,消耗LP:300,平均每LP获得pt:20.216667
排名：499,倍数：2,4,1,2,3,可获得pt:6065,消耗LP:300,平均每LP获得pt:20.216667
排名：500,倍数：2,3,2,3,2,可获得pt:6065,消耗LP:300,平均每LP获得pt:20.216667
排名：501,倍数：2,2,3,4,1,可获得pt:6065,消耗LP:300,平均每LP获得pt:20.216667
排名：502,倍数：1,4,2,4,1,可获得pt:6065,消耗LP:300,平均每LP获得pt:20.216667
排名：503,倍数：4,3,3,3,4,可获得pt:8592,消耗LP:425,平均每LP获得pt:20.216471
排名：504,倍数：4,2,4,4,3,可获得pt:8592,消耗LP:425,平均每LP获得pt:20.216471
排名：505,倍数：3,4,3,4,3,可获得pt:8592,消耗LP:425,平均每LP获得pt:20.216471
排名：506,倍数：4,4,4,4,4,可获得pt:10108,消耗LP:500,平均每LP获得pt:20.216000
排名：507,倍数：4,2,3,2,4,可获得pt:7581,消耗LP:375,平均每LP获得pt:20.216000
排名：508,倍数：4,1,4,3,3,可获得pt:7581,消耗LP:375,平均每LP获得pt:20.216000
排名：509,倍数：3,4,2,2,4,可获得pt:7581,消耗LP:375,平均每LP获得pt:20.216000
排名：510,倍数：3,3,3,3,3,可获得pt:7581,消耗LP:375,平均每LP获得pt:20.216000
排名：511,倍数：3,2,4,4,2,可获得pt:7581,消耗LP:375,平均每LP获得pt:20.216000
排名：512,倍数：3,1,2,1,3,可获得pt:5054,消耗LP:250,平均每LP获得pt:20.216000
排名：513,倍数：2,4,3,4,2,可获得pt:7581,消耗LP:375,平均每LP获得pt:20.216000
排名：514,倍数：2,3,1,1,3,可获得pt:5054,消耗LP:250,平均每LP获得pt:20.216000
排名：515,倍数：2,2,2,2,2,可获得pt:5054,消耗LP:250,平均每LP获得pt:20.216000
排名：516,倍数：2,1,3,3,1,可获得pt:5054,消耗LP:250,平均每LP获得pt:20.216000
排名：517,倍数：1,4,1,2,2,可获得pt:5054,消耗LP:250,平均每LP获得pt:20.216000
排名：518,倍数：1,3,2,3,1,可获得pt:5054,消耗LP:250,平均每LP获得pt:20.216000
排名：519,倍数：1,1,1,1,1,可获得pt:2527,消耗LP:125,平均每LP获得pt:20.216000
排名：520,倍数：4,3,4,3,4,可获得pt:9097,消耗LP:450,平均每LP获得pt:20.215556
排名：521,倍数：3,4,4,4,3,可获得pt:9097,消耗LP:450,平均每LP获得pt:20.215556
排名：522,倍数：4,1,3,1,4,可获得pt:6570,消耗LP:325,平均每LP获得pt:20.215385
排名：523,倍数：3,3,2,1,4,可获得pt:6570,消耗LP:325,平均每LP获得pt:20.215385
排名：524,倍数：3,2,3,2,3,可获得pt:6570,消耗LP:325,平均每LP获得pt:20.215385
